player_id,player_name,image_url
1629629,Cam Reddish,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png
1629216,Gabe Vincent,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png
1642355,Bronny James,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642355.png
1631132,Christian Koloko,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631132.png
1629637,Jaxson Hayes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629637.png
1631108,Max Christie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png
1630559,Austin Reaves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630559.png
1627827,Dorian Finney-Smith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627827.png
1629003,Shake Milton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png
2544,LeBron James,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png
1629060,Rui Hachimura,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png
1626174,Christian Wood,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
1642439,Quincy Olivari,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642439.png
1642422,Armel Traoré,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642422.png
1642389,Zyon Pullin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642389.png
